Time, Acceler X, Acceler Y, Acceler Z, Gyro X, Gyro Y, Gyro Z, GSR, HR, user, collector, role, activity, Battery 
10:41:55-651,-0.09741211,0.83032227,-0.40454102,-0.095947266,0.82128906,-0.4152832,25089,77,100107, Researcher, EMT,Transition,11
10:41:55-658,-0.12109375,0.84106445,-0.38378906,-0.09741211,0.83032227,-0.40454102,25089,77,100107, Researcher, EMT,Transition,11
10:41:55-666,-0.14233398,0.8027344,-0.3713379,-0.12109375,0.84106445,-0.38378906,25089,77,100107, Researcher, EMT,Transition,11
10:41:55-672,-0.14916992,0.7819824,-0.36865234,-0.12109375,0.84106445,-0.38378906,25089,77,100107, Researcher, EMT,Transition,11
10:41:55-717,-0.15014648,0.80908203,-0.37158203,-0.14916992,0.7819824,-0.36865234,25089,77,100107, Researcher, EMT,Transition,11
10:41:55-726,-0.12768555,0.87353516,-0.40844727,-0.15014648,0.80908203,-0.37158203,25089,77,100107, Researcher, EMT,Transition,11
10:41:55-732,-0.12133789,0.89453125,-0.41381836,-0.15014648,0.80908203,-0.37158203,25089,77,100107, Researcher, EMT,Transition,11
10:41:55-749,-0.14477539,0.982666,-0.37109375,-0.12133789,0.89453125,-0.41381836,25089,77,100107, Researcher, EMT,Transition,11
10:41:55-782,-0.17822266,1.0129395,-0.35913086,-0.14477539,0.982666,-0.37109375,25089,77,100107, Researcher, EMT,Transition,11
10:41:55-788,-0.18286133,1.0180664,-0.37817383,-0.14477539,0.982666,-0.37109375,25089,77,100107, Researcher, EMT,Transition,11
10:41:55-799,-0.16870117,1.0895996,-0.47045898,-0.18286133,1.0180664,-0.37817383,25089,77,100107, Researcher, EMT,Transition,11
10:41:55-809,-0.10449219,1.1408691,-0.49829102,-0.16870117,1.0895996,-0.47045898,25089,77,100107, Researcher, EMT,Transition,11
10:41:55-815,-0.07543945,1.1467285,-0.49414063,-0.16870117,1.0895996,-0.47045898,25089,77,100107, Researcher, EMT,Transition,11
10:41:55-846,-0.07128906,1.144043,-0.45874023,-0.07543945,1.1467285,-0.49414063,25089,77,100107, Researcher, EMT,Transition,11
10:41:55-853,-0.12988281,1.1762695,-0.4345703,-0.07128906,1.144043,-0.45874023,25089,77,100107, Researcher, EMT,Transition,11
10:41:55-876,-0.1496582,1.1955566,-0.42407227,-0.12988281,1.1762695,-0.4345703,25089,77,100107, Researcher, EMT,Transition,11
10:41:55-885,-0.15014648,1.2133789,-0.43774414,-0.1496582,1.1955566,-0.42407227,25089,77,100107, Researcher, EMT,Transition,11
10:41:55-893,-0.09643555,1.1242676,-0.48339844,-0.15014648,1.2133789,-0.43774414,25089,77,100107, Researcher, EMT,Transition,11
10:41:55-936,-0.076416016,1.0581055,-0.49609375,-0.09643555,1.1242676,-0.48339844,25089,77,100107, Researcher, EMT,Transition,11
10:41:55-944,-0.059570313,0.92285156,-0.49609375,-0.076416016,1.0581055,-0.49609375,25089,77,100107, Researcher, EMT,Transition,11
10:41:55-963,-0.02709961,0.78271484,-0.4519043,-0.059570313,0.92285156,-0.49609375,25089,77,100107, Researcher, EMT,Transition,11
10:41:55-972,-0.014892578,0.72509766,-0.42895508,-0.02709961,0.78271484,-0.4519043,25089,77,100107, Researcher, EMT,Transition,11
10:41:55-998,-0.006591797,0.66625977,-0.43408203,-0.014892578,0.72509766,-0.42895508,25089,77,100107, Researcher, EMT,Transition,11
10:41:56-6,-0.018066406,0.6489258,-0.42236328,-0.006591797,0.66625977,-0.43408203,25089,77,100107, Researcher, EMT,Transition,11
10:41:56-15,-0.029785156,0.65063477,-0.4099121,-0.018066406,0.6489258,-0.42236328,25089,77,100107, Researcher, EMT,Transition,11
10:41:56-51,-0.059570313,0.69799805,-0.34350586,-0.029785156,0.65063477,-0.4099121,25089,77,100107, Researcher, EMT,Transition,11
10:41:56-59,-0.064697266,0.81030273,-0.26220703,-0.059570313,0.69799805,-0.34350586,25089,77,100107, Researcher, EMT,Transition,11
10:41:56-76,-0.060791016,0.86206055,-0.23486328,-0.064697266,0.81030273,-0.26220703,25089,77,100107, Researcher, EMT,Transition,11
10:41:56-84,-0.044677734,0.93481445,-0.23217773,-0.060791016,0.86206055,-0.23486328,25089,77,100107, Researcher, EMT,Transition,11
10:41:56-93,-0.041748047,0.94384766,-0.25268555,-0.044677734,0.93481445,-0.23217773,25089,77,100107, Researcher, EMT,Transition,11
10:41:56-124,-0.06347656,0.93603516,-0.26049805,-0.041748047,0.94384766,-0.25268555,25089,77,100107, Researcher, EMT,Transition,11
10:41:56-132,-0.1352539,0.89697266,-0.31054688,-0.06347656,0.93603516,-0.26049805,25089,77,100107, Researcher, EMT,Transition,11
10:41:56-159,-0.1496582,0.8430176,-0.35717773,-0.1352539,0.89697266,-0.31054688,25089,77,100107, Researcher, EMT,Transition,11
10:41:56-165,-0.13696289,0.8156738,-0.3828125,-0.1352539,0.89697266,-0.31054688,25089,77,100107, Researcher, EMT,Transition,11
10:41:56-192,-0.11254883,0.81030273,-0.39697266,-0.13696289,0.8156738,-0.3828125,25089,77,100107, Researcher, EMT,Transition,11
10:41:56-202,-0.12768555,0.85131836,-0.4116211,-0.11254883,0.81030273,-0.39697266,25089,77,100107, Researcher, EMT,Transition,11
10:41:56-208,-0.13769531,0.88183594,-0.40673828,-0.11254883,0.81030273,-0.39697266,25089,77,100107, Researcher, EMT,Transition,11
10:41:56-224,-0.14550781,0.8930664,-0.39746094,-0.13769531,0.88183594,-0.40673828,25089,77,100107, Researcher, EMT,Transition,11
10:41:56-260,-0.17797852,0.8757324,-0.39990234,-0.14550781,0.8930664,-0.39746094,25089,77,100107, Researcher, EMT,Transition,11
10:41:56-266,-0.19384766,0.8498535,-0.4025879,-0.14550781,0.8930664,-0.39746094,25089,77,100107, Researcher, EMT,Transition,11
10:41:56-278,-0.22070313,0.8232422,-0.3935547,-0.19384766,0.8498535,-0.4025879,25089,77,100107, Researcher, EMT,Transition,11
10:41:56-292,-0.23217773,0.85375977,-0.36547852,-0.22070313,0.8232422,-0.3935547,25089,77,100107, Researcher, EMT,Transition,11
10:41:56-297,-0.22607422,0.861084,-0.35864258,-0.22070313,0.8232422,-0.3935547,25089,77,100107, Researcher, EMT,Transition,11
10:41:56-320,-0.22583008,0.8754883,-0.3623047,-0.22607422,0.861084,-0.35864258,25089,77,100107, Researcher, EMT,Transition,11
10:41:56-327,-0.24780273,0.8925781,-0.35839844,-0.22583008,0.8754883,-0.3623047,25089,77,100107, Researcher, EMT,Transition,11
10:41:56-339,-0.2607422,0.89990234,-0.34375,-0.24780273,0.8925781,-0.35839844,25089,77,100107, Researcher, EMT,Transition,11
10:41:56-379,-0.2705078,0.91967773,-0.33325195,-0.2607422,0.89990234,-0.34375,25089,78,100107, Researcher, EMT,Transition,11
10:41:56-388,-0.25927734,0.9628906,-0.32080078,-0.2705078,0.91967773,-0.33325195,25089,78,100107, Researcher, EMT,Transition,11
10:41:56-408,-0.24926758,0.986084,-0.3161621,-0.25927734,0.9628906,-0.32080078,25089,78,100107, Researcher, EMT,Transition,11
10:41:56-417,-0.23852539,1.0488281,-0.31640625,-0.24926758,0.986084,-0.3161621,25089,78,100107, Researcher, EMT,Transition,11
10:41:56-425,-0.21777344,1.0737305,-0.31835938,-0.23852539,1.0488281,-0.31640625,25089,78,100107, Researcher, EMT,Transition,11
10:41:56-458,-0.20043945,1.0512695,-0.3190918,-0.21777344,1.0737305,-0.31835938,25089,78,100107, Researcher, EMT,Transition,11
10:41:56-465,-0.20483398,1.048584,-0.3178711,-0.20043945,1.0512695,-0.3190918,25089,78,100107, Researcher, EMT,Transition,11
10:41:56-497,-0.27612305,1.0932617,-0.30541992,-0.20483398,1.048584,-0.3178711,25089,78,100107, Researcher, EMT,Transition,11
10:41:56-505,-0.3190918,1.1018066,-0.3017578,-0.27612305,1.0932617,-0.30541992,25089,78,100107, Researcher, EMT,Transition,11
10:41:56-529,-0.36694336,1.1755371,-0.30859375,-0.3190918,1.1018066,-0.3017578,25089,78,100107, Researcher, EMT,Transition,11
10:41:56-536,-0.28295898,1.3596191,-0.27026367,-0.36694336,1.1755371,-0.30859375,25089,78,100107, Researcher, EMT,Transition,11
10:41:56-549,-0.18920898,1.347168,-0.23291016,-0.28295898,1.3596191,-0.27026367,25089,78,100107, Researcher, EMT,Transition,11
10:41:56-570,-0.02319336,1.1547852,-0.20141602,-0.18920898,1.347168,-0.23291016,25089,78,100107, Researcher, EMT,Transition,11
10:41:56-576,0.01586914,0.8869629,-0.2836914,-0.02319336,1.1547852,-0.20141602,25089,78,100107, Researcher, EMT,Transition,11
10:41:56-627,0.005126953,0.7844238,-0.2861328,0.01586914,0.8869629,-0.2836914,25089,78,100107, Researcher, EMT,Transition,11
10:41:56-632,-0.0715332,0.6833496,-0.21533203,0.005126953,0.7844238,-0.2861328,25089,78,100107, Researcher, EMT,Transition,11
10:41:56-642,-0.16674805,0.6369629,-0.14794922,-0.0715332,0.6833496,-0.21533203,25089,78,100107, Researcher, EMT,Transition,11
10:41:56-652,-0.1965332,0.6484375,-0.13867188,-0.0715332,0.6833496,-0.21533203,25089,78,100107, Researcher, EMT,Transition,11
10:41:56-662,-0.23046875,0.7739258,-0.16210938,-0.1965332,0.6484375,-0.13867188,25089,78,100107, Researcher, EMT,Transition,11
10:41:56-669,-0.23583984,0.9638672,-0.17504883,-0.23046875,0.7739258,-0.16210938,25089,78,100107, Researcher, EMT,Transition,11
10:41:56-674,-0.21923828,1.0554199,-0.17480469,-0.23046875,0.7739258,-0.16210938,25089,78,100107, Researcher, EMT,Transition,11
10:41:56-729,-0.12475586,1.1147461,-0.19702148,-0.21923828,1.0554199,-0.17480469,25089,78,100107, Researcher, EMT,Transition,11
10:41:56-736,-0.037109375,1.072998,-0.23461914,-0.12475586,1.1147461,-0.19702148,25089,78,100107, Researcher, EMT,Transition,11
10:41:56-742,-0.02734375,1.0554199,-0.24804688,-0.12475586,1.1147461,-0.19702148,25089,78,100107, Researcher, EMT,Transition,11
10:41:56-753,-0.064208984,1.0141602,-0.26098633,-0.02734375,1.0554199,-0.24804688,25089,78,100107, Researcher, EMT,Transition,11
10:41:56-793,-0.10986328,0.9580078,-0.24707031,-0.064208984,1.0141602,-0.26098633,25089,78,100107, Researcher, EMT,Transition,11
10:41:56-799,-0.11791992,0.9206543,-0.23925781,-0.064208984,1.0141602,-0.26098633,25089,78,100107, Researcher, EMT,Transition,11
10:41:56-809,-0.107666016,0.87646484,-0.23730469,-0.11791992,0.9206543,-0.23925781,25089,78,100107, Researcher, EMT,Transition,11
10:41:56-830,-0.07128906,0.84936523,-0.19213867,-0.107666016,0.87646484,-0.23730469,25089,78,100107, Researcher, EMT,Transition,11
10:41:56-838,-0.057128906,0.83740234,-0.1875,-0.07128906,0.84936523,-0.19213867,25089,78,100107, Researcher, EMT,Transition,11
10:41:56-852,-0.055419922,0.83032227,-0.22607422,-0.057128906,0.83740234,-0.1875,25089,78,100107, Researcher, EMT,Transition,11
10:41:56-860,-0.07788086,0.8527832,-0.27807617,-0.055419922,0.83032227,-0.22607422,25089,78,100107, Researcher, EMT,Transition,11
10:41:56-869,-0.07373047,0.876709,-0.30322266,-0.07788086,0.8527832,-0.27807617,25089,78,100107, Researcher, EMT,Transition,11
10:41:56-907,-0.057373047,0.9199219,-0.34472656,-0.07373047,0.876709,-0.30322266,25089,78,100107, Researcher, EMT,Transition,11
10:41:56-914,-0.03881836,0.8847656,-0.35253906,-0.057373047,0.9199219,-0.34472656,25089,78,100107, Researcher, EMT,Transition,11
10:41:56-938,-0.041259766,0.85058594,-0.3479004,-0.03881836,0.8847656,-0.35253906,25089,78,100107, Researcher, EMT,Transition,11
10:41:56-946,-0.06274414,0.8352051,-0.34277344,-0.041259766,0.85058594,-0.3479004,25089,78,100107, Researcher, EMT,Transition,11
10:41:56-972,-0.09082031,0.8874512,-0.34179688,-0.06274414,0.8352051,-0.34277344,25089,78,100107, Researcher, EMT,Transition,11
10:41:56-982,-0.095214844,0.92456055,-0.33203125,-0.09082031,0.8874512,-0.34179688,25089,78,100107, Researcher, EMT,Transition,11
10:41:57-11,-0.059814453,0.9760742,-0.31396484,-0.095214844,0.92456055,-0.33203125,25089,78,100107, Researcher, EMT,Transition,11
10:41:57-21,-0.021728516,0.9868164,-0.27685547,-0.059814453,0.9760742,-0.31396484,25089,78,100107, Researcher, EMT,Transition,11
10:41:57-29,-0.028564453,1.005127,-0.25341797,-0.021728516,0.9868164,-0.27685547,25089,78,100107, Researcher, EMT,Transition,11
10:41:57-64,-0.08691406,1.0749512,-0.25952148,-0.028564453,1.005127,-0.25341797,25089,78,100107, Researcher, EMT,Transition,11
10:41:57-79,-0.11352539,1.1206055,-0.30004883,-0.08691406,1.0749512,-0.25952148,25089,78,100107, Researcher, EMT,Transition,11
10:41:57-87,-0.10180664,1.1318359,-0.32617188,-0.11352539,1.1206055,-0.30004883,25089,78,100107, Researcher, EMT,Transition,11
10:41:57-108,-0.083496094,1.1486816,-0.3461914,-0.10180664,1.1318359,-0.32617188,25089,78,100107, Researcher, EMT,Transition,11
10:41:57-117,-0.123535156,1.1674805,-0.31518555,-0.083496094,1.1486816,-0.3461914,25089,78,100107, Researcher, EMT,Transition,11
10:41:57-122,-0.15625,1.1972656,-0.28735352,-0.083496094,1.1486816,-0.3461914,25089,78,100107, Researcher, EMT,Transition,11
10:41:57-146,-0.1862793,1.2558594,-0.2368164,-0.15625,1.1972656,-0.28735352,25089,78,100107, Researcher, EMT,Transition,11
10:41:57-177,-0.14892578,1.2324219,-0.23388672,-0.1862793,1.2558594,-0.2368164,25089,78,100107, Researcher, EMT,Transition,11
10:41:57-182,-0.1105957,1.262207,-0.2800293,-0.1862793,1.2558594,-0.2368164,25089,78,100107, Researcher, EMT,Transition,11
10:41:57-224,-0.029052734,1.282959,-0.2980957,-0.1105957,1.262207,-0.2800293,25089,78,100107, Researcher, EMT,Transition,11
10:41:57-233,-0.02709961,1.0793457,-0.31860352,-0.029052734,1.282959,-0.2980957,25089,78,100107, Researcher, EMT,Transition,11
10:41:57-238,-0.047607422,0.9375,-0.34399414,-0.029052734,1.282959,-0.2980957,25089,78,100107, Researcher, EMT,Transition,11
10:41:57-249,-0.075927734,0.720459,-0.36254883,-0.047607422,0.9375,-0.34399414,25089,78,100107, Researcher, EMT,Transition,11
10:41:57-267,-0.099365234,0.6467285,-0.34423828,-0.075927734,0.720459,-0.36254883,25089,78,100107, Researcher, EMT,Transition,11
10:41:57-272,-0.09326172,0.5974121,-0.31201172,-0.075927734,0.720459,-0.36254883,25089,78,100107, Researcher, EMT,Transition,11
10:41:57-282,-0.06201172,0.5522461,-0.2421875,-0.09326172,0.5974121,-0.31201172,25089,78,100107, Researcher, EMT,Transition,11
10:41:57-311,-0.049560547,0.60180664,-0.23852539,-0.06201172,0.5522461,-0.2421875,25089,78,100107, Researcher, EMT,Transition,11
10:41:57-320,-0.03515625,0.6442871,-0.2355957,-0.049560547,0.60180664,-0.23852539,25089,78,100107, Researcher, EMT,Transition,11
10:41:57-328,0.024414063,0.83496094,-0.21264648,-0.03515625,0.6442871,-0.2355957,25089,78,100107, Researcher, EMT,Transition,11
10:41:57-353,0.099365234,0.9604492,-0.12011719,0.024414063,0.83496094,-0.21264648,25089,78,100107, Researcher, EMT,Transition,11
10:41:57-366,0.10961914,1.0004883,-0.068603516,0.099365234,0.9604492,-0.12011719,25089,78,100107, Researcher, EMT,Transition,11
10:41:57-397,0.07861328,1.0263672,0.024902344,0.10961914,1.0004883,-0.068603516,25089,78,100107, Researcher, EMT,Transition,11
10:41:57-426,0.017578125,1.0505371,0.012695313,0.07861328,1.0263672,0.024902344,25089,78,100107, Researcher, EMT,Transition,11
10:41:57-443,-0.001464844,1.0605469,0.004882813,0.017578125,1.0505371,0.012695313,25089,78,100107, Researcher, EMT,Transition,11
10:41:57-460,-0.029785156,1.0563965,-0.0234375,-0.001464844,1.0605469,0.004882813,25089,78,100107, Researcher, EMT,Transition,11
10:41:57-469,-0.06713867,1.0424805,-0.006103516,-0.029785156,1.0563965,-0.0234375,25089,78,100107, Researcher, EMT,Transition,11
10:41:57-477,-0.1027832,1.0375977,0.053466797,-0.06713867,1.0424805,-0.006103516,25089,78,100107, Researcher, EMT,Transition,11
10:41:57-486,-0.14697266,0.96606445,-0.002929688,-0.1027832,1.0375977,0.053466797,25089,78,100107, Researcher, EMT,Transition,11
10:41:57-494,-0.16796875,0.87841797,-0.19091797,-0.14697266,0.96606445,-0.002929688,25089,78,100107, Researcher, EMT,Transition,11
10:41:57-502,-0.16064453,0.8779297,-0.25878906,-0.16796875,0.87841797,-0.19091797,25089,78,100107, Researcher, EMT,Transition,11
10:41:57-537,-0.123291016,0.95288086,-0.23144531,-0.16064453,0.8779297,-0.25878906,25089,78,100107, Researcher, EMT,Transition,11
10:41:57-542,-0.12768555,0.9616699,-0.18457031,-0.123291016,0.95288086,-0.23144531,25089,78,100107, Researcher, EMT,Transition,11
10:41:57-569,-0.15820313,0.9230957,-0.1796875,-0.12768555,0.9616699,-0.18457031,25089,78,100107, Researcher, EMT,Transition,11
10:41:57-576,-0.2487793,0.8532715,-0.2006836,-0.15820313,0.9230957,-0.1796875,25089,78,100107, Researcher, EMT,Transition,11
10:41:57-603,-0.31396484,0.89501953,-0.21411133,-0.2487793,0.8532715,-0.2006836,25089,78,100107, Researcher, EMT,Transition,11
10:41:57-608,-0.31884766,0.94311523,-0.21459961,-0.2487793,0.8532715,-0.2006836,25089,78,100107, Researcher, EMT,Transition,11
10:41:57-639,-0.27319336,1.0009766,-0.20703125,-0.31884766,0.94311523,-0.21459961,25089,78,100107, Researcher, EMT,Transition,11
10:41:57-648,-0.2915039,1.0253906,-0.20654297,-0.27319336,1.0009766,-0.20703125,25089,78,100107, Researcher, EMT,Transition,11
10:41:57-654,-0.28955078,1.0551758,-0.20581055,-0.27319336,1.0009766,-0.20703125,25089,78,100107, Researcher, EMT,Transition,11
10:41:57-676,-0.26611328,1.0966797,-0.18481445,-0.28955078,1.0551758,-0.20581055,25089,78,100107, Researcher, EMT,Transition,11
10:41:57-717,-0.22924805,1.0891113,-0.10839844,-0.26611328,1.0966797,-0.18481445,25089,78,100107, Researcher, EMT,Transition,11
10:41:57-722,-0.24975586,1.0800781,-0.06616211,-0.26611328,1.0966797,-0.18481445,25089,78,100107, Researcher, EMT,Transition,11
10:41:57-741,-0.27929688,1.057373,-0.02758789,-0.24975586,1.0800781,-0.06616211,25089,78,100107, Researcher, EMT,Transition,11
10:41:57-756,-0.24389648,1.0661621,-0.045654297,-0.27929688,1.057373,-0.02758789,25089,78,100107, Researcher, EMT,Transition,11
10:41:57-762,-0.20507813,1.0749512,-0.045410156,-0.27929688,1.057373,-0.02758789,25089,78,100107, Researcher, EMT,Transition,11
10:41:57-862,-0.18554688,1.2541504,-0.026855469,-0.20507813,1.0749512,-0.045410156,25089,78,100107, Researcher, EMT,Transition,11
10:41:57-870,-0.18237305,1.4528809,0.04321289,-0.18554688,1.2541504,-0.026855469,25089,78,100107, Researcher, EMT,Transition,11
10:41:57-879,-0.16186523,1.505127,0.07836914,-0.18237305,1.4528809,0.04321289,25089,78,100107, Researcher, EMT,Transition,11
10:41:57-887,-0.09399414,1.4953613,0.10205078,-0.16186523,1.505127,0.07836914,25089,78,100107, Researcher, EMT,Transition,11
10:41:57-895,-0.0078125,1.3254395,0.13354492,-0.09399414,1.4953613,0.10205078,25089,78,100107, Researcher, EMT,Transition,11
10:41:57-902,0.021728516,1.192627,0.13061523,-0.0078125,1.3254395,0.13354492,25089,78,100107, Researcher, EMT,Transition,11
10:41:57-911,0.06298828,0.86450195,0.072265625,0.021728516,1.192627,0.13061523,25089,78,100107, Researcher, EMT,Transition,11
10:41:57-918,0.063964844,0.59106445,0.007080078,0.06298828,0.86450195,0.072265625,25089,78,100107, Researcher, EMT,Transition,11
10:41:57-926,0.043945313,0.5319824,4.88E-04,0.063964844,0.59106445,0.007080078,25089,78,100107, Researcher, EMT,Transition,11
10:41:57-938,-0.010498047,0.55908203,0.036621094,0.043945313,0.5319824,4.88E-04,25089,78,100107, Researcher, EMT,Transition,11
10:41:57-943,-0.03491211,0.6989746,0.05859375,-0.010498047,0.55908203,0.036621094,25089,78,100107, Researcher, EMT,Transition,11
10:41:57-949,-0.030517578,0.7866211,0.06982422,-0.03491211,0.6989746,0.05859375,25089,78,100107, Researcher, EMT,Transition,11
10:41:57-956,-0.007324219,0.9628906,0.07104492,-0.030517578,0.7866211,0.06982422,25089,78,100107, Researcher, EMT,Transition,11
10:41:57-986,0.041015625,1.1599121,0.048339844,-0.007324219,0.9628906,0.07104492,25089,78,100107, Researcher, EMT,Transition,11
10:41:57-993,0.078125,1.2399902,0.040283203,0.041015625,1.1599121,0.048339844,25089,78,100107, Researcher, EMT,Transition,11
10:41:58-17,0.15527344,1.2878418,0.035888672,0.078125,1.2399902,0.040283203,25089,78,100107, Researcher, EMT,Transition,11
10:41:58-23,0.15307617,1.2385254,0.027832031,0.15527344,1.2878418,0.035888672,25089,78,100107, Researcher, EMT,Transition,11
10:41:58-50,0.11376953,1.1621094,0.014160156,0.15307617,1.2385254,0.027832031,25089,78,100107, Researcher, EMT,Transition,11
10:41:58-60,0.03881836,0.95654297,-0.037597656,0.11376953,1.1621094,0.014160156,25089,78,100107, Researcher, EMT,Transition,11
10:41:58-68,-0.00390625,0.8312988,-0.07104492,0.03881836,0.95654297,-0.037597656,25089,78,100107, Researcher, EMT,Transition,11
10:41:58-73,-0.01586914,0.814209,-0.087646484,0.03881836,0.95654297,-0.037597656,25089,78,100107, Researcher, EMT,Transition,11
10:41:58-100,-0.043945313,0.8642578,-0.11767578,-0.01586914,0.814209,-0.087646484,25089,78,100107, Researcher, EMT,Transition,11
10:41:58-133,-0.10229492,0.9304199,-0.09765625,-0.043945313,0.8642578,-0.11767578,25089,78,100107, Researcher, EMT,Transition,11
10:41:58-139,-0.14208984,0.9499512,-0.0793457,-0.043945313,0.8642578,-0.11767578,25089,78,100107, Researcher, EMT,Transition,11
